Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster Location,Coffee Origin,Roast Level,Aroma,Acidity/Structure,Acidity,Body,Flavor,Aftertaste,Agtron,Blind Assessment,Notes,Bottom Line,url,Price
94,Branch Street Coffee Roasters,Kenya Gikirima Kibugu,Nov 2018,"Complexly layered, deeply sweet-savory. Watermelon, fresh-cut pine, roasted cacao nib, lemon verbena, freesia-like flowers in aroma and cup. Sweet-savory structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of watermelon and cacao nib, supported by rich fresh-cut pine.",https://www.coffeereview.com/review/kenya-gikirima-kibugu/,,"Youngstown, Ohio","Embu County, Eastern Province, Kenya",Medium-Light,9,9,,9						,9,8,56/74,"Complexly layered, deeply sweet-savory. Watermelon, fresh-cut pine, roasted cacao nib, lemon verbena, freesia-like flowers in aroma and cup. Sweet-savory structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of watermelon and cacao nib, supported by rich fresh-cut pine.","Despite grower discontent, contested government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Branch Street Coffee Roasters is a small-batch specialty coffee roaster in Youngstown, Ohio. Under the careful eye of owner/roaster Matthew Campbell, each coffee is individually profiled and cupped to ensure peak flavor and consistency. Visit www.branchstreetcoffee.com for more information.","A deeply sweet, richly savory Kenya cup, with pleasingly intense notes of aromatic wood (think fresh pine forest) underneath melon and cocoa tones.",https://www.coffeereview.com/review/kenya-gikirima-kibugu/,$16.25/10 ounces
93,GK Coffee,Kenya AA Top Gachatha,Nov 2018,"Crisply sweet, impressively balanced. Black currant, maple syrup, almond, cedar, lilac-like flowers in aroma and cup. Sweet-tart in structure with juicy, vibrant acidity; velvety-smooth mouthfeel. The finish consolidates to black currant and maple syrup with undercurrents of hazelnut and cedar.",https://www.coffeereview.com/review/kenya-aa-top-gachatha/,,"Yilan, Taiwan",South-central Kenya,Medium-Light,9,9,,8						,9,8,56/80,"Crisply sweet, impressively balanced. Black currant, maple syrup, almond, cedar, lilac-like flowers in aroma and cup. Sweet-tart in structure with juicy, vibrant acidity; velvety-smooth mouthfeel. The finish consolidates to black currant and maple syrup with undercurrents of hazelnut and cedar.","Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. A wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. GK provides quality specialty coffee to consumers and retailers. For more information, email [email protected] or call +886-919-314-513.","A classically balanced Kenya cup with pretty fruit and floral tones and a bright, engaging acidity.",https://www.coffeereview.com/review/kenya-aa-top-gachatha/,NT $600/200 grams
93,GK Coffee,Ethiopia Yirgacheffe G1 Chachale Natural,Nov 2018,"Richly fruit-toned. Ripe blueberry, dark chocolate, oak, agave syrup, rhododendron-like flowers in aroma and cup. Sweet-toned in structure with rounded acidity; full, syrupy mouthfeel. The resonant finish centers around deep blueberry and chocolate notes with a hint of oak.",https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-chachale-natural/,,"Yilan, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,9,8,,9						,9,8,54/78,"Richly fruit-toned. Ripe blueberry, dark chocolate, oak, agave syrup, rhododendron-like flowers in aroma and cup. Sweet-toned in structure with rounded acidity; full, syrupy mouthfeel. The resonant finish centers around deep blueberry and chocolate notes with a hint of oak.","Yirgacheffe coffees like this one are largely produced from traditional Ethiopian varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is less predictable and deeper than the wet-processed or “washed” floral- and citrus-toned Yirgacheffe profile. Like virtually all coffees from the Yirgacheffe region, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. GK provides quality specialty coffee to consumers and retailers. For more information, email [email protected] or call +886-919-314-513.","A cleanly fruit-forward natural-processed Ethiopia cup, redolent with ripe berry notes.",https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-chachale-natural/,NT $500/200 grams
90,Lexington Coffee Roasters,Quejina Guatemala,Nov 2018,"Crisp, sweetly nut-toned. Hazelnut butter, baker’s chocolate, cherry, cedar, freesia-like flowers in aroma and cup. Sweet-toned in structure with brisk acidity; velvety-smooth mouthfeel. The sweet finish consolidates to an inviting nutty chocolate in the short and spice-toned florals in the long.",https://www.coffeereview.com/review/quejina-guatemala/,http://www.lexingtoncoffee.com,"Lexington, Virginia","Huehuetenango growing region, Guatemala",Medium-Light,8,8,,8						,8,8,53/77,"Crisp, sweetly nut-toned. Hazelnut butter, baker’s chocolate, cherry, cedar, freesia-like flowers in aroma and cup. Sweet-toned in structure with brisk acidity; velvety-smooth mouthfeel. The sweet finish consolidates to an inviting nutty chocolate in the short and spice-toned florals in the long.","Produced on Finca Quejina by the Nicolas Ramirez family from trees of the Bourbon, Caturra and Pache varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","A friendly, straightforward, pleasing Guatemala cup.",https://www.coffeereview.com/review/quejina-guatemala/,$17.00/12 ounces
90,Mystic Monk Coffee,Christmas Blend,Nov 2018,"Richly sweet, cocoa- and spice-toned. Dark chocolate, gently scorched sandalwood, orange zest, cinnamon, gardenia in aroma and cup. Sweet-tart structure with mild, rounded acidity; satiny mouthfeel. Spice-toned and chocolaty in the finish.",https://www.coffeereview.com/review/christmas-blend-7/,http://www.mysticmonkcoffee.com,"Clark, Wyoming","Ethiopia, Burundi",Medium,8,8,,8						,8,8,47/65,"Richly sweet, cocoa- and spice-toned. Dark chocolate, gently scorched sandalwood, orange zest, cinnamon, gardenia in aroma and cup. Sweet-tart structure with mild, rounded acidity; satiny mouthfeel. Spice-toned and chocolaty in the finish.","A blend of coffees from Yirgacheffe, Ethiopia and Burundi. Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.",A chocolaty coffee fragrant with spice notes that invoke the winter holidays.,https://www.coffeereview.com/review/christmas-blend-7/,$14.99/12 ounces
90,Mystic Monk Coffee,Thanksgiving Blend,Nov 2018,"Sweetly roast-toned, chocolaty. Baker’s chocolate, gently scorched cedar, almond, raisin, molasses in aroma and cup. Sweet-toned in structure with gentle acidity; creamy-smooth mouthfeel. The lingering finish leads with notes of raisin and almond in the short, with rich cedar tones in the long and chocolate throughout.",https://www.coffeereview.com/review/thanksgiving-blend-3/,http://www.mysticmonkcoffee.com,"Clark, Wyoming",Africa; Indonesia; South America,Medium,8,8,,8						,8,8,42/62,"Sweetly roast-toned, chocolaty. Baker’s chocolate, gently scorched cedar, almond, raisin, molasses in aroma and cup. Sweet-toned in structure with gentle acidity; creamy-smooth mouthfeel. The lingering finish leads with notes of raisin and almond in the short, with rich cedar tones in the long and chocolate throughout.","A blend of coffees from Africa, Indonesia and South America. Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.",A pleasing chocolate-first holiday blend for those who prefer an adeptly darker-roasted coffee.,https://www.coffeereview.com/review/thanksgiving-blend-3/,$13.99/12 ounces
95,Dragonfly Coffee Roasters,Elida Estate Geisha Natural Dragonfly Reserve,Nov 2018,"Delicate, vibrant, richly tart. Passionfruit, roasted cacao nib, sandalwood, star jasmine, bergamot zest in aroma and cup. Sweet-tart in structure with juicy, bright acidity; buoyant, silky mouthfeel. The long, flavor-saturated finish is redolent with notes of passionfruit, star jasmine and cacoa nib.",https://www.coffeereview.com/review/elida-estate-geisha-natural-dragonfly-reserve/,,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,9,9,,9						,9,9,54/78,"Delicate, vibrant, richly tart. Passionfruit, roasted cacao nib, sandalwood, star jasmine, bergamot zest in aroma and cup. Sweet-tart in structure with juicy, bright acidity; buoyant, silky mouthfeel. The long, flavor-saturated finish is redolent with notes of passionfruit, star jasmine and cacoa nib.","Produced from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) by the Lamastus family at Elida Estate. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Geisha/Gesha variety continues to distinguish itself as one of the world’s most unique coffees. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Dragonfly Coffee is a Boulder, Colorado-based micro-roaster that produces high-quality coffees and supports worthy causes.  Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.

 ","An exuberant fruit- and floral-driven natural-processed Geisha, vibrant and engaging, with an intriguing spice-toned complication.",https://www.coffeereview.com/review/elida-estate-geisha-natural-dragonfly-reserve/,$70.00/8 ounces
94,Dragonfly Coffee Roasters,Costa Rica Geisha Honey COE 2018 2nd Place,Nov 2018,"Rich, high-toned, sweetly herbaceous. Lemon verbena, roasted almond, black cherry, narcissus, black peppercorn in aroma and cup. Savory-sweet structure with high-toned, lively acidity; plush, syrupy mouthfeel. The finish leads with black cherry and narcissus in the short, with notes of almond and peppercorn in the long, and an undercurrent of lemon verbena throughout.",https://www.coffeereview.com/review/costa-rica-geisha-honey-coe-2018-2nd-place/,,"Boulder, Colorado","Tarrazu growing region, Costa Rica",Medium-Light,9,9,,9						,9,8,50/76,"Rich, high-toned, sweetly herbaceous. Lemon verbena, roasted almond, black cherry, narcissus, black peppercorn in aroma and cup. Savory-sweet structure with high-toned, lively acidity; plush, syrupy mouthfeel. The finish leads with black cherry and narcissus in the short, with notes of almond and peppercorn in the long, and an undercurrent of lemon verbena throughout.","Produced at Hacienda Copey (Finca Don Antonio) from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) by the Lamastus family at Elida Estate. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Geisha/Gesha variety continues to distinguish itself as one of the world’s most unique coffees. Processed by the honey method, which means that the outer skin is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. Dragonfly Coffee is a Boulder, Colorado-based micro-roaster that produces high-quality coffees and supports worthy causes. Visit dragonflycoffeeroasters.com or call 303-579-2154 for more information.

 ","A complex, nuanced Costa Rica Geisha: sweetly herb-toned, deeply floral, with lift from notes of enlivening peppercorn.",https://www.coffeereview.com/review/costa-rica-geisha-honey-coe-2018-2nd-place/,$45.00/8 ounces
95,Fumi Coffee,Guatemala Pacamara Natural,Nov 2018,"Complex, sweetly tart, spice-toned. Peach, fine musk, toffee, macadamia nut, roasted cacao nib in aroma and cup. Sweet-tart structure with vibrant, juicy acidity; plush, syrupy mouthfeel. The elegant, lingering finish centers around notes of peach, toffee and fine musk, all cocoa-toned.",https://www.coffeereview.com/review/guatemala-pacamara-natural/,,"Hsinchu, Taiwan","Acatenango growing region, Guatemala",Medium-Light,9,9,,9						,9,9,57/77,"Complex, sweetly tart, spice-toned. Peach, fine musk, toffee, macadamia nut, roasted cacao nib in aroma and cup. Sweet-tart structure with vibrant, juicy acidity; plush, syrupy mouthfeel. The elegant, lingering finish centers around notes of peach, toffee and fine musk, all cocoa-toned.","This coffee earned the highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced at Finca La Hermosa entirely of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the soft fruit residue has been removed, as is the case with wet-processed or “washed” coffees. Roaster Yu Chih Hao is co-founder of Fumi Coffee, a new roaster in Hsinchu, Taiwan specializing in specialty coffee and homemade desserts. Visit https://m.facebook.com/fumicafe035586631/ for more information.","A multi-layered cup redolent with stone fruit, sweet nuts and pungent florals, animated by a bright, engaging acidity.",https://www.coffeereview.com/review/guatemala-pacamara-natural/,NT $1450/8 ounces
94,Bird Rock Coffee Roasters,La Providencia Guatemala Maragogype,Nov 2018,"Complexly layered with sweet-savory depth. Wisteria, hop flowers, candied grapefruit zest, black cherry, pistachio butter in aroma and cup. Sweetly savory structure with gentle, rounded acidity; viscous, syrupy mouthfeel. The flavor-saturated finish is a mirror of the cup, carrying through on the coffee's savory-sweet resonance.",https://www.coffeereview.com/review/la-providencia-guatemala-maragogype/,http://bit.ly/2CcjgEd,"San Diego, California","Huehuetenango growing region, Guatemala",Medium-Light,9,8,,9						,9,9,56/78,"Complexly layered with sweet-savory depth. Wisteria, hop flowers, candied grapefruit zest, black cherry, pistachio butter in aroma and cup. Sweetly savory structure with gentle, rounded acidity; viscous, syrupy mouthfeel. The flavor-saturated finish is a mirror of the cup, carrying through on the coffee's savory-sweet resonance.","This exceptional coffee was selected as the No. 8 coffee on Coffee Review’s list of the Top 30 Coffees of 2018.  This coffee earned the second-highest highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Max Ariel Palacios Villatoro of La Providencia, entirely from trees of the Maragogipe variety of Arabica. The Maragogipe (also spelled Maragogype) is a huge-beaned mutant of the ancient Typica variety. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","A nuanced, deep Maragogype cup from Guatemala, with intense floral tones simultaneously sweet and savory.",https://www.coffeereview.com/review/la-providencia-guatemala-maragogype/,$21.00/12 ounces
93,Augie's Coffee Roasters,Finca Insul Guatemala Pacamara,Nov 2018,"Delicate, sweetly spice-toned. Salted caramel, black cherry, cinnamon, roasted cashew, clover flower in aroma and cup.  Sweet-savory structure; high-toned, juicy acidity. Fruit-toned finish with hints of cinnamon and clover flower.",https://www.coffeereview.com/review/finca-insul-guatemala-pacamara/,,"Redlands, California","Huehuetenango growing region, Guatemala",Medium-Light,9,9,,8						,9,8,55/75,"Delicate, sweetly spice-toned. Salted caramel, black cherry, cinnamon, roasted cashew, clover flower in aroma and cup.  Sweet-savory structure; high-toned, juicy acidity. Fruit-toned finish with hints of cinnamon and clover flower.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. It was produced from trees of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Augie’s Coffee Roasters’ mission is to create awareness about the often-overlooked beauties of coffee, from its growth and preparation to its diverse and delicate flavor possibilities. More than just creating drinks for customers, Augie’s aims to create community, develop friendships between people of different backgrounds and connect the world through love and passion for coffee. Visit www.augiescoffeehouse.com for more information.","A balanced, richly sweet coffee driven by notes of stone fruit punctuated by spice tones throughout.",https://www.coffeereview.com/review/finca-insul-guatemala-pacamara/,$18.00/12 ounces
93,Barrington Coffee Roasting,Cuxinales Guatemala,Nov 2018,"Balanced, deeply rich and sweet. Butterscotch, sandalwood, dark chocolate, dried apricot, lantana in aroma and cup. Appealing bittersweet structure with brisk acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of dark chocolate and butterscotch.",https://www.coffeereview.com/review/cuxinales-guatemala/,https://barringtoncoffee.com,"Lee, Massachusetts","Antigua growing region, Guatemala",Medium-Light,9,8,,9						,9,8,56/78,"Balanced, deeply rich and sweet. Butterscotch, sandalwood, dark chocolate, dried apricot, lantana in aroma and cup. Appealing bittersweet structure with brisk acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of dark chocolate and butterscotch.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced at Finca Cuxinales entirely of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, a mutant of the ancient Typica variety. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast. Visit www.barringtoncoffee.com or call 800-528-0998 for more information.","A deep, chocolaty cup with crisply sweet fruit and floral tones.",https://www.coffeereview.com/review/cuxinales-guatemala/,$18.95/12 ounces
93,Hale Coffee Company,Nicaragua La Benedicion Pacamara,Nov 2018,"Fruit-toned, richly sweet. Raspberry liqueur, sandalwood, roasted cashew, honeysuckle, orange zest in aroma and cup. Deeply sweet in structure with high-toned, juicy acidity; full, satiny-smooth mouthfeel. Notes of cashew and honeysuckle lead in the short finish, with sandalwood and hints of raspberry liqueur in the long.",https://www.coffeereview.com/review/nicaragua-la-benedicion-pacamara/,,"Toronto, Ontario, Canada","La Providencia, Jalapa, Nicaragua",Medium-Light,9,8,,9						,9,8,54/78,"Fruit-toned, richly sweet. Raspberry liqueur, sandalwood, roasted cashew, honeysuckle, orange zest in aroma and cup. Deeply sweet in structure with high-toned, juicy acidity; full, satiny-smooth mouthfeel. Notes of cashew and honeysuckle lead in the short finish, with sandalwood and hints of raspberry liqueur in the long.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Luis Alberto Balladarez at La Benedicion farm entirely of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the soft fruit residue has been removed, as is the case with wet-processed or “washed” coffees. Hale Coffee is a Toronto-based specialty coffee micro-roaster that sources the highest quality coffee for both wholesale and retail customers. Visit https://www.halecoffee.com/ for more information.",A richly fruit-forward natural-processed Nicaragua Pacamara with a pleasing sweet-ferment edge we read as berry liqueur.,https://www.coffeereview.com/review/nicaragua-la-benedicion-pacamara/,CAD $15.00/200 grams
93,Kakalove Cafe,Nicaragua Mierisch Finca La Huella Yellow Pacamara Honey,Nov 2018,"Crisp, richly sweet-toned. Tamarind, hazelnut, maple syrup, pink peppercorn, narcissus-like flowers in aroma and cup. Sweetly tart structure with gentle acidity; plush, syrupy mouthfeel. The finish consolidates to notes of tamarind, hazelnut and pink peppercorn.",https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey/,http://www.kakalovecafe.com.tw/,"Chia-Yi, Taiwan","Acatenango, Guatemala",Light,9,8,,9						,9,8,58/84,"Crisp, richly sweet-toned. Tamarind, hazelnut, maple syrup, pink peppercorn, narcissus-like flowers in aroma and cup. Sweetly tart structure with gentle acidity; plush, syrupy mouthfeel. The finish consolidates to notes of tamarind, hazelnut and pink peppercorn.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Jose Antonio Cruz of La Huella farm entirely of the Yellow Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. Processed by the honey method, which means that the outer skin is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A clean, honey-processed Pacamara cup, gently bright, in which tart fruit and sweet spice notes predominate.",https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey/,NT $500/8 ounces
93,Red Rooster Coffee Roaster,El Salvador Finca El Cerro Pacamara Black Honey,Nov 2018,"Delicate, crisply fruit-toned. Concord grape, almond nougat, honeysuckle, bay leaf, roasted cacao nib in aroma and cup. Sweet-tart structure with rounded acidity; full, syrupy mouthfeel. Notes of Concord grape take center stage in the finish, supported by sweet floral and nut tones.",https://www.coffeereview.com/review/el-salvador-finca-el-cerro-pacamara-black-honey/,https://bit.ly/2XuD3GS,"Floyd, Virginia",El Salvador,Medium-Light,9,8,,9						,9,8,57/77,"Delicate, crisply fruit-toned. Concord grape, almond nougat, honeysuckle, bay leaf, roasted cacao nib in aroma and cup. Sweet-tart structure with rounded acidity; full, syrupy mouthfeel. Notes of Concord grape take center stage in the finish, supported by sweet floral and nut tones.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Don Atilio Zepeda of Finca El Cerro entirely of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. This version was processed by the black honey method. With all honey processing methods, some sweet pulp or fruit flesh (“honey”) is allowed to adhere to the beans during drying. In the black honey variation, the beans are subjected to a slower drying process than is the case with yellow or red honey processing. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","An unusually sweet, richly floral cup with a hint of sweet herbaceousness.",https://www.coffeereview.com/review/el-salvador-finca-el-cerro-pacamara-black-honey/,$19.99/12 ounces
93,Small Eyes Cafe,Nicaragua Mierisch Finca La Huella Yellow Pacamara Honey,Nov 2018,"Aromatically subtle, sweetly tart. Pie cherry, roasted cacao nib, pistachio, thyme, freesia-like flowers in aroma and cup. Sweetly tart structure with juicy, vibrant acidity; viscous, syrupy acidity. The finish consolidates to notes of cocoa-toned pie cherry and freesia.",https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey-2/,,"Yilan, Taiwan","Matagalpa growing region, Nicaragua",Light,8,9,,9						,9,8,58/84,"Aromatically subtle, sweetly tart. Pie cherry, roasted cacao nib, pistachio, thyme, freesia-like flowers in aroma and cup. Sweetly tart structure with juicy, vibrant acidity; viscous, syrupy acidity. The finish consolidates to notes of cocoa-toned pie cherry and freesia.","This coffee tied for the third-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Jose Antonio Cruz of La Huella farm entirely of the Yellow Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, a mutant of the ancient Typica variety. Processed by the honey method, which means that the outer skin is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.",An intriguing and original Pacamara cup with pretty hints of sweet herb alongside bright fruit notes.,https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey-2/,$25.00/8 ounces
92,Equator Coffees,El Salvador Finca Himalaya Pacamara,Nov 2018,"Crisply sweet, rich-toned. Baker's chocolate, Bing cherry, hibiscus, oak, molasses in aroma and cup. Deeply sweet structure with pert acidity; velvety-smooth mouthfeel. Hibiscus and molasses lead the gently drying finish, with chocolate and oak resurfacing in the long.",https://www.coffeereview.com/review/el-salvador-finca-himalaya-pacamara/,https://www.equatorcoffees.com/,"San Rafael, California","Apaneca, Ahuachapán Department, El Salvador",Medium-Light,9,8,,8						,9,8,52/74,"Crisply sweet, rich-toned. Baker's chocolate, Bing cherry, hibiscus, oak, molasses in aroma and cup. Deeply sweet structure with pert acidity; velvety-smooth mouthfeel. Hibiscus and molasses lead the gently drying finish, with chocolate and oak resurfacing in the long.","This coffee earned the fourth-highest rating in a cupping of coffees from big-bean varieties for Coffee Review’s November 2018 tasting report. Produced by Mauricio Arturo Salaverria Caceres of Finca Himalaya, entirely from trees of the Pacamara variety of Arabica. The Pacamara is a big-beaned hybrid of the Bourbon-related Pacas and the huge-beaned Maragogipe, itself a mutant of the ancient Typica variety. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 1995, Equator Coffees is a women-owned wholesale coffee roasting company that focuses on sustainability in coffee-sourcing and business practices. Visit www.equatorcoffees.com or call 800-809-7687 for more information.","A solid, balanced Pacamara cup: richly sweet, with a chocolate throughline.",https://www.coffeereview.com/review/el-salvador-finca-himalaya-pacamara/,$19.50/12 ounces
90,Voyage Coffee,Y-3 Geisha Hacienda Esmeralda,Nov 2018,"Crisply sweet, floral-toned. Roasted cacao nib, green grape, freesia, cedar, maple syrup in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish consolidates to notes of cedar and cacao nib in the short with a hint of freesia in the long.",https://www.coffeereview.com/review/y-3-geisha-hacienda-esmeralda/,,"Beijing, China","Boquete growing region, western Panama",Light,8,8,,8						,9,7,58/84,"Crisply sweet, floral-toned. Roasted cacao nib, green grape, freesia, cedar, maple syrup in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish consolidates to notes of cedar and cacao nib in the short with a hint of freesia in the long.","Coffee from trees of the botanical variety Geisha (also Gesha) grown on Hacienda La Esmeralda in Panama first introduced this extraordinary variety of Arabica to the world. With its bold, boat-shaped beans and distinctive floral and crisply cacao-toned cup, the Gesha continues to be one of the world’s most celebrated and sought-after coffee varieties, and the Esmeralda versions remain among the most authentic. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 2013, Voyage Coffee is a specialty coffee roaster with three coffee shops in Beijing, China. The company’s slogan is ""Our Voyage, Your Coffee."" For more information, visit the Wechat public account voyagecoffee or call (86)18501929206.","A crisp, balanced Gesha cup with pretty notes of cocoa and spicy florals throughout.",https://www.coffeereview.com/review/y-3-geisha-hacienda-esmeralda/,$37.00/120 grams
92,Vienna Coffee Company,Foxfire Espresso,Nov 2018,"Evaluated as espresso. Richly sweet, chocolate-toned. Magnolia, chocolate fudge, hazelnut, gently scorched cedar, banana in aroma and small cup. Velvety mouthfeel; cocoa-toned, floral finish. Both flowers and cocoa carry expressively into cappuccino-scaled milk.",https://www.coffeereview.com/review/foxfire-espresso/,,"Maryville, Tennessee",Brazil; Ethiopia,Medium,8,,,8						,9,8,46/68,"Evaluated as espresso. Richly sweet, chocolate-toned. Magnolia, chocolate fudge, hazelnut, gently scorched cedar, banana in aroma and small cup. Velvety mouthfeel; cocoa-toned, floral finish. Both flowers and cocoa carry expressively into cappuccino-scaled milk.",A blend of coffees from Santo Andre Brazil and the Hambela Wamena District of Ethiopia. Vienna Coffee Company is a craft roastery and coffee shop with two locations in Tennessee. Visit www.viennacoffeecompany.com for more information.,"A fine classic espresso blend: deeply sweet and chocolaty, with supporting notes of rich aromatic wood and magnolia-like flowers.",https://www.coffeereview.com/review/foxfire-espresso/,$15.00/12 ounces
