Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL
94,Highwire Coffee Roasters,The Core Espresso,Jun 2019,"Evaluated as espresso. High-toned, sweetly tart; Bing cherry, dark chocolate, tangerine zest, honeysuckle, a hint of fine pipe tobacco in aroma and small cup. Full, syrupy mouthfeel; earthy-sweet finish. In cappuccino-scaled milk, dark chocolate is amplified, as are deep florals, while tart fruit notes round.",https://www.coffeereview.com/review/the-core-espresso/,
94,Amavida Coffee Roasters,Espresso Mandarina,Jun 2019,"Evaluated as espresso. Spice-toned, fruit-forward. Dried raspberry, cinnamon, dark chocolate, almond butter, narcissus in aroma and small cup. Crisp, satiny texture; resonant, flavor-saturated finish. In three parts milk, balanced and chocolaty, with lingering spice notes.",https://www.coffeereview.com/review/espresso-mandorina/,https://bit.ly/2PGHVY6
94,Folly Coffee Roasters,SOB Espresso,Jun 2019,"Evaluated as espresso. Deeply chocolaty, richly floral. Chocolate fudge, lilac, peach, fresh-cut cedar, hazelnut butter in aroma and small cup. Crisp, satiny-smooth mouthfeel; the deep, long, resonant finish maintains all of the aroma and flavor notes from the cup. Also profoundly satisfying in three parts milk, with chocolate and florals in a slow dance and fruit returning to the surface in the long finish.",https://www.coffeereview.com/review/sob-espresso/,
93,Dragonfly Coffee Roasters,Crema de Dolce Espresso,Jun 2019,"Evaluated as espresso. Balanced, richly bittersweet. Baker’s chocolate, dried apricot, hop flowers, sandalwood, hazelnut butter in aroma and cup. Plush, creamy mouthfeel; bright, fruit-forward finish. In milk, crisp chocolate notes envelope notes of stone fruit and bittersweet florals in the short, with rich aromatic wood tones resurfacing in the long.",https://www.coffeereview.com/review/crema-de-dolce-espresso/,
93,Paradise Roasters,Espresso Classico,Jun 2019,"Evaluated as espresso. Classically cocoa-toned and sweetly tart. Nutella, pink peppercorn, pomegranate, molasses, magnolia in aroma and small cup. Creamy-smooth body; short but resounding finish. The milk shot is lush and fudgelike, with undertones of pomegranate and magnolia.",https://www.coffeereview.com/review/espresso-classico-8/,https://paradiseroasters.com/
93,Propeller Coffee,Ace Espresso,Jun 2019,"Evaluated as espresso. Deeply cocoa- and nut-toned, brightly fruit-forward. Cocoa powder, caramel, almond butter, dried black cherry, myrrh in aroma and small cup. Velvety mouthfeel, crisp, chocolaty and nut-toned finish. The milk shot leads with notes of black cherry and cocoa powder, supported by rich aromatic wood and almond butter.",https://www.coffeereview.com/review/ace-espresso-4/,
93,Red Rooster Coffee Roaster,Old Crow Cuppa Joe,Jun 2019,"Evaluated as espresso. Richly sweet, fruit-toned and chocolaty. Dark chocolate, dried cherry, fresh-cut fir, almond blossom, molasses in aroma and small cup. Full, satiny-smooth mouthfeel; flavor-saturated finish driven by chocolate and stone fruit notes. This blend sings in milk, elevating notes of both cherry and chocolate in lasting vibrancy.",https://www.coffeereview.com/review/old-crow-cuppa-joe/,https://bit.ly/2XuD3GS
84,Jiva Cubes Instant Coffee Packets,Single-Origin Colombian Medium Roast,Jun 2019,"Evaluated as an instant or soluble coffee at proportions of one cube of instant coffee mixed with 8.5 ounces (250 ml) of hot water. Delicately sweet-savory. Caramel, fir, cashew, lily hint of beef jerky in aroma and cup. Sweet-savory structure with little perceptible acidity; thin, smooth mouthfeel. The crisp finish centers around notes of cashew, caramel and beef jerky.
",https://www.coffeereview.com/review/single-origin-colombian-medium-roast/,
92,Temple Coffee Roasters,Ethiopia Sidamo Sasaba,Jun 2019,"Richly sweet, cocoa-toned. Dark chocolate, apricot, hazelnut, lilac, maple syrup in aroma and cup. Balanced, bittersweet structure with rounded acidity; satiny-smooth mouthfeel. The finish is thoroughly chocolaty with undertones of apricot and hazelnut.",https://www.coffeereview.com/review/ethiopia-sidamo-sasaba/,https://www.templecoffee.com
92,Paradise Roasters,Zambia Kateshi Natural Process,Jun 2019,"Richly and cleanly fruit-toned. Bing cherry, freesia-like flowers, fruit taffy, fresh-cut oak, lemon verbena in aroma and cup. Sweet-toned structure with vivacious acidity; vibrant, creamy mouthfeel. Gentle, fruit-forward finish with spicy floral notes.",https://www.coffeereview.com/review/zambia-kateshi-natural-process/,https://paradiseroasters.com/
95,Direct Coffee,Ethiopia Gedeb Worka Sakaro,Jun 2019,"Deeply sweet, intensely pungent. Dark chocolate, pink grapefruit zest, wisteria, maple syrup, myrrh in aroma and cup. Deeply sweet-toned in structure with lively, juicy acidity; syrupy mouthfeel. The finish is long and satisfying: flavor-saturated, floral-, chocolate- and fruit-toned, harmoniously balanced.",https://www.coffeereview.com/review/ethiopia-gedeb-worka-sakaro/,
94,JBC Coffee Roasters,La Belleza Colombia,Jun 2019,"Balanced, high-toned, richly sweet. Molasses, crisp green tomato, wisteria, Nutella, fresh pipe tobacco in aroma and cup. Sweet-savory-tart structure; very syrupy mouthfeel. Rich-toned finish with notes of dark chocolate, hazelnut and wisteria.",https://www.coffeereview.com/review/la-belleza-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/
94,Paradise Roasters,Colombia Pink Bourbon,Jun 2019,"Elegant, tropical, rich-toned. Strawberry guava, honeysuckle, almond, sandalwood, cacao nib in aroma and cup. Richly sweet structure with bright, vibrant acidity; lush, syrupy mouthfeel. Lingering notes of strawberry and honeysuckle in the delicate finish.",https://www.coffeereview.com/review/colombia-pink-bourbon/,https://paradiseroasters.com/
94,Steady State Roasting Company,Crystalina,Jun 2019,"Juicy, bright, deeply and richly sweet. Dried strawberry, toffee, lilac, myrrh, maple syrup in aroma and cup. Sweet-tart structure with vivacious acidity; full, syrupy mouthfeel. The resonant finish consolidates to notes of strawberry and toffee.",https://www.coffeereview.com/review/crystalina/,
90,Sensory House Coffee,Fruit Adventure Espresso Blend,May 2019,"Evaluated as espresso. Deeply sweet, richly tart, pungent. Dark chocolate, jasmine, mango, green tea, tangerine zest, cedar in aroma and small cup. Full and syrupy though slightly rough mouthfeel. The finish consolidates around quiet cocoa and citrus. Flowers and green tea in particular carry into three parts milk.",https://www.coffeereview.com/review/fruit-adventure-espresso-blend/,
89,Sensory House Coffee,Nuts Espresso Blend,May 2019,"Evaluated as espresso. Sweetly nutty with a slight salty edge. Nut (roasted almond, peanut-butter), dark chocolate, scorched oak, prune, pungent lily in aroma and small cup. Mouthfeel is lightly satiny. The short finish consolidates around bittersweet nut, with a slight drying edge in the long. In three parts milk, distinctly nutty and bittersweet with hints of cocoa.",https://www.coffeereview.com/review/nuts-espresso-blend/,
94,Kakalove Cafe,Kenya Kiambu Gititu AA,May 2019,"Richly savory-sweet, balanced, layered and lively. Red currant, maple syrup, honeysuckle, sandalwood, dark chocolate in aroma and cup. Deeply sweet-savory structure with juicy, confident acidity; full, syrupy mouthfeel. Long, flavor-saturated finish centers around red fruit and sweet-spicy floral notes.",https://www.coffeereview.com/review/kenya-kiambu-gititu-aa/,http://www.kakalovecafe.com.tw/
93,Cafe Virtuoso,Hawaiian Kona 100%,May 2019,"Cleanly fruit-toned, richly sweet-tart. Raspberry, freesia, oak, pistachio, cacao nib in aroma and cup. Sweetly tart structure with gentle, rounded acidity; full, velvety mouthfeel. Raspberry and freesia notes animate the elegant, crisply sweet finish.",https://www.coffeereview.com/review/hawaiian-kona-100/,
92,Kakalove Cafe,Guatemala Finca El General BlackLand Lot,May 2019,"Evaluated as espresso. Deep, rich, chocolaty. Dried apricot, dark chocolate, hazelnut, molasses, cedar in aroma and small cup. Satiny smooth mouthfeel; crisp, sweetly nut-toned finish. Chocolate leads in three parts milk, followed by notes of molasses and hazelnut.",https://www.coffeereview.com/review/guatemala-finca-el-general-blackland-lot/,http://www.kakalovecafe.com.tw/
94,JBC Coffee Roasters,Ninety Plus Gesha Estates JBC Custom Lot #252,May 2019,"A complex and overwhelming aromatic immersion. Pink bubblegum, winter spices, salted fudge, candied ginger, elderflower, herbal liqueur (yellow chartreuse?) in aroma and cup. The structure is dramatic: basic tastes are all disconcertingly intense, including sweet, salt and savory, yet they all somehow layer and satisfy. Very full and syrupy mouthfeel with a spicy drying edge. The finish is resonant, slightly bittersweet though chocolaty and rich.",https://www.coffeereview.com/review/ninety-plus-gesha-estates-jbc-custom-lot-252/,https://www.jbccoffeeroasters.com/product-category/coffee/
96,Bird Rock Coffee Roasters,La Palma Y El Tucan Hero Series Colombia Sidra Lot #190,May 2019,"Elaborate, vibrant, exhilarating. Dark chocolate truffle, strawberry guava, candied ginger, lilac, myrrh in aroma and cup. Crisply sweet-tart structure with bright, succulent acidity; very syrupy mouthfeel. The finish is zesty in the short and cocoa- and floral-toned in the long.",https://www.coffeereview.com/review/la-palma-y-el-tucan-hero-series-colombia-sidra-lot-190/,http://bit.ly/2CcjgEd
92,Bird Rock Coffee Roasters,Suyusama Colombia,May 2019,"Richly bittersweet with pleasing savory undertones. Milk chocolate, hop flowers, apricot, narcissus, sandalwood in aroma and cup. Savory-sweet structure with brisk acidity; plush, satiny mouthfeel. Crisp, resonant finish with notes of milk chocolate and hop flowers. ",https://www.coffeereview.com/review/suyusama-colombia/,http://bit.ly/2CcjgEd
91,JBC Coffee Roasters,ASOPCAFA Espresso,May 2019,"Evaluated as espresso. Round, balanced; softly and sweetly tart. Mango, orange zest, pistachio, cedar, cocoa. Satiny mouthfeel. Cedar, nut and cocoa carry into a resonant, lightly drying finish. Custardy orange and chocolate dominate in three parts milk. ",https://www.coffeereview.com/review/asopcafa-espresso/,https://www.jbccoffeeroasters.com/product-category/coffee/
91,JBC Coffee Roasters,ASOPCAFA Colombia,May 2019,"Soft, balanced: cocoa and nuts. Baking chocolate, tangerine zest, nut (hazelnut, pistachio), fresh-cut pine in aroma and cup. Delicately brisk in structure; light though silky mouthfeel. Finish is resonant but drying, consolidating around unsweetened chocolate and nut.",https://www.coffeereview.com/review/asopcafa-colombia-2/,https://www.jbccoffeeroasters.com/product-category/coffee/
92,Amavida Coffee Roasters,Natural Burundi Nemba,May 2019,"Round, layered, sweet-savory, understated but original. Walnut, cocoa powder, maple syrup, hints of pear and rum in aroma and cup. Softly brisk in structure; syrupy and full in mouthfeel. Flavor consolidates around walnut and maple syrup in a gently drying finish. ",https://www.coffeereview.com/review/natural-burundi-nemba/,https://bit.ly/2PGHVY6
94,Paradise Roasters,Ka’u Champagne Natural,May 2019,"Vibrant, juicy, brightly fruit-toned and spicily floral. Wild strawberry, honey, dried gardenia, pistachio butter, pink peppercorn in aroma and cup. Sweet-tart structure with crisp, fresh acidity; viscous, lively mouthfeel. The finish amplifies rich floral and fruit with support from deep spice and earthy honey suggestions.",https://www.coffeereview.com/review/kau-champagne-natural/,https://paradiseroasters.com/
94,Equator Coffees,Monarch Gesha,May 2019,"Floral and sweetly herbaceous with richly framed depth. Jasmine, spearmint, chocolate, watermelon, fine musk in aroma and cup. Deeply sweet structure with vibrant, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish centers around chocolate and jasmine with musk undertones.",https://www.coffeereview.com/review/monarch-gesha/,https://www.equatorcoffees.com/
93,Big Island Coffee Roasters,Puna Barrel-Aged,May 2019,"Sweetly spice-toned, richly chocolaty. Salted chocolate, hop flowers, Concord grape, ginger, a hint of aged grappa in aroma and cup. Sweet-savory structure with fruit-forward, wine-toned acidity; full, syrupy mouthfeel. The finish leads with Concord grape and ginger in the short, followed by hops in the long, all bound by a throughline of savory-sweet chocolate and aged grappa.",https://www.coffeereview.com/review/puna-barrel-aged/,https://bit.ly/2Bfk9hI
93,Big Island Coffee Roasters,Kona Peaberry,May 2019,"Rich-toned, deeply sweet. Black cherry, magnolia, fresh-cut cedar, maple syrup, a hint of thyme in aroma and cup. Sweet-toned structure with round, gentle acidity; lush, syrupy mouthfeel. Resonant finish that centers around notes of black cherry and cedar.",https://www.coffeereview.com/review/kona-peaberry-2/,https://bit.ly/2Bfk9hI
93,Hula Daddy Kona Coffee,Laura’s Reserve SL-28,May 2019,"Classic, balanced, rich-toned. Honeysuckle, red currant, toffee, dried coconut, mango in aroma and cup. Sweetly tart in structure with bright acidity; velvety-smooth mouthfeel. The finish consolidates to toffee-toned red currant in the short and coconut in the long.",https://www.coffeereview.com/review/lauras-reserve-sl-28-4/,http://bit.ly/2oBDGmP
93,Nine Point Coffee,Ka’u Natural,May 2019,"Richly fruit-toned, complexly layered. Cacao nib, jujube (red date), marjoram, freesia-like flowers, fresh pipe tobacco in aroma and cup. Sweetly tart structure with bright acidity; lightly satiny mouthfeel. The rich, long finish is flavor-saturated, consolidating to cocoa, fresh tobacco and marjoram.",https://www.coffeereview.com/review/kau-natural/,
93,Origin Coffee Roasters,Maui Kupa’a Orange Bourbon,May 2019,"Bright, crisply sweet-tart. Peach, honeysuckle, cinnamon, cedar, cacao nib in aroma and cup. Richly sweet, high-toned structure with citrusy acidity; crisp, silky mouthfeel. Peach and honeysuckle carry the short finish, while cocoa-toned cedar resurfaces in the long. ",https://www.coffeereview.com/review/maui-kupaa-orange-bourbon/,
92,Rusty's Hawaiian,Honey Typica,May 2019,"Crisply sweet, fruit- and spice-toned. Apricot, oak, baker’s chocolate, freesia, sandalwood in aroma and cup. Deeply sweet structure with a tart lift and lively acidity; satiny-smooth mouthfeel. The finish centers around crisp stone fruit and aromatic wood notes, with a hint of spicy flowers underneath.",https://www.coffeereview.com/review/honey-typica/,
92,Three Chairs Specialty Turkish Coffee,Ka’u Typica Natural,May 2019,"Crisply sweet-tart, balanced. Rose hips, almond nougat, orange zest, apricot, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; velvety-smooth mouthfeel. The finish consolidates to pretty notes of nougat and apricot, with a hint of cedar. ",https://www.coffeereview.com/review/kau-typica-natural/,
90,Greenwell Farms,Estate-Grown Mamo,May 2019,"Sweet-savory, richly wood-framed. Date, spice box, fresh-cut fir, cocoa powder, rhododendron in aroma and cup. Sweetly savory in structure with round, gentle acidity; crisp, satiny mouthfeel. The finish is characterized by dried fruit and mixed baking spices animating fresh-cut aromatic wood. ",https://www.coffeereview.com/review/estate-grown-mamo/,
95,Greybox Coffee,Australian Blend Espresso,May 2019,"Evaluated as espresso. Complex, juicy, richly tart. Almond, dark chocolate, guava, tangerine zest, star jasmine in aroma and small cup. Light, very silky mouthfeel; chocolate, fruit and flowers all carry into a cleanly sweet, delicately drying finish. Flavor-saturated in three parts milk: almond, chocolate, guava, flowers all resonate in rich, custardy balance.  ",https://www.coffeereview.com/review/australian-blend-espresso/,
90,Kirkland Signature (Costco),Colombian Supremo,May 2019,"Roasty-sweet, spice-toned. Banana, orange blossom, cocoa powder, scorched cedar, molasses in aroma and cup. Bittersweet structure with a brisk touch of acidity; plush, syrupy mouthfeel. The finish leads with notes of cocoa and orange blossom in the short, with scorched cedar and molasses in the long.",https://www.coffeereview.com/review/colombian-supremo-7/,
87,San Francisco Bay Coffee,Colombian Supremo,May 2019,"Richly roasty and chocolaty, floral-toned. Dark chocolate, scorched cedar, magnolia, raisin, cashew in aroma and cup. Bittersweet structure, with a hint of rounded acidity; full, plump mouthfeel. The drying, resonant finish consolidates to cocoa-toned cashew and smoky aromatic wood notes.",https://www.coffeereview.com/review/colombian-supremo-6/,https://sfbaycoffee.com/
87,Kirkland Signature (Costco),Rwandan,May 2019,"Crisp, chocolaty, roast-framed. Baker’s chocolate, scorched oak, gardenia, hazelnut in aroma and cup. Sweet-savory structure with a touch of acidity; crisp, velvety mouthfeel. Smoky-sweet finish with chocolate notes throughout and a rich floral suggestion.",https://www.coffeereview.com/review/rwandan-2/,
91,Beanfruit Coffee Co.,Colombia Las Joyas: Fidencio Martinez Lot,May 2019,"High-toned sweetness, crisply tart, pleasantly salty-edged. Dried apricot, tamarind, salted chocolate, cedar, magnolia in aroma and cup. Gently low-toned with balanced tart and salty/savory structure; briskly juicy acidity. Full, buttery mouthfeel. Flavor simplifies in the finish, with hints of salted cocoa and dry cedar carrying into the long.",https://www.coffeereview.com/review/colombia-las-joyas-fidencio-martinez-lot/,
94,Dou Zhai Coffee & Roast,Colombia Tolima Monteverde Estate Natural Wush Wush,May 2019,"Unorthodox but coherent and compelling. Pungent rose, fresh fennel frond, ripe cantaloupe, walnut, marshmallow in aroma and cup. Roundly sweet-savory in structure, with an impressively smooth, plush mouthfeel. Rose-like flowers prevail in a deeply rich finish. ",https://www.coffeereview.com/review/colombia-tolima-monteverde-estate-natural-wush-wush/,
94,Dou Zhai Coffee & Roast,Ethiopia Oromia Guji Washed,May 2019,"Very sweet, floral, deeply rich. Date, tangerine zest, fresh pipe tobacco, freesia-like flowers, dark chocolate in aroma and cup. Complex and deeply rich structure; roundly tart acidity. Full, syrupy mouthfeel. The finish is dry but rings with rich tobacco and unsweetened chocolate far into the long.",https://www.coffeereview.com/review/ethiopia-oromia-guji-washed/,
93,Baba Java Coffee,Yemen Matari,May 2019,"Very sweet, richly perfumed, wood-framed. Pipe-tobacco, lychee fruit, spice box, freesia-like flowers, amber and musk in aroma and cup. Richly, densely composed structure, crisply tart acidity. Impressively syrupy-smooth mouthfeel. The finish consolidates pleasantly into a slightly drying though rich-toned, spicy tobacco.",https://www.coffeereview.com/review/yemen-matari/,
94,Evie's Cafe,Kenya Murang’a Githiga AA,May 2019,"Very sweetly tart, floral-prominent and rich-toned. Lemon custard, red currant jam, tea rose, maple syrup and dried coconut in aroma and cup. Delightfully crisp and tart, though cohesively resonant in structure; very lightly though buoyantly syrupy in mouthfeel. The finish is pert and satisfying, with a lingering sweet crispness and a long aromatic trajectory.
",https://www.coffeereview.com/review/kenya-muranga-githiga-aa/,
90,Paradise Roasters,Borneo Sabah Arabica,May 2019,"Sweetly tart, spice-toned. Dried black cherry, lantana, pipe tobacco, allspice, cedar in aroma and cup. Tart-leaning structure with brisk acidity; plush, syrupy mouthfeel. In the quiet, gently drying finish, fruit and florals recede and savory/spice notes, specifically pipe tobacco and cedar, are amplified.",https://www.coffeereview.com/review/borneo-sabah-arabica/,https://paradiseroasters.com/
90,Caffeic,Colombia,May 2019,"Roundly pungent, buttery and chocolaty. Dark chocolate, orange zest, cedar, plum, a hint of peppercorn in aroma and cup. Crisply sweet, balanced in structure. Very light in mouthfeel, silky. Flavor consolidates in a drying though resonant finish. ",https://www.coffeereview.com/review/colombian-coffee/,
92,Temple Coffee Roasters,D.R. Congo Muungano Co-Op,May 2019,"Deeply sweet, richly drying, complexly sweet-savory. Nutella, sumac, oak, clove, loquat, hop blossom in aroma and cup. Rounded and rich though drying in structure; brisk, juicy acidity. Very full, syrupy mouthfeel. The short finish consolidates around prominent oak and sumac with hints of cocoa and fruit. The long turns rather dry, though remains resonant.",https://www.coffeereview.com/review/temple-congo/,https://www.templecoffee.com
92,The Curve Coffee Roasting,No. 6 Espresso Blend,Apr 2019,"Evaluated as espresso. Bittersweet, richly pungent, chocolaty and floral. Dark chocolate, plum, cedar, magnolia in aroma and small cup. Plump, satiny mouthfeel; bittersweet and chocolaty in the finish. Chocolate and flowers dominate in three parts milk. ",https://www.coffeereview.com/review/no-6-espresso-blend/,
95,Cafe Virtuoso,Ethiopia Sidama Shantewene,Apr 2019,"Richly fruit-toned, musky sweet. Raspberry jam, fine musk, apple brandy, hop flowers, almond in aroma and cup. Balanced, sweet-tart-savory in structure with vibrant, juicy acidity; buoyant, syrupy mouthfeel. Crisp, resonant finish with raspberry, brandy and hops carrying into the long.",https://www.coffeereview.com/review/ethiopia-sidama-shantewene/,
93,JBC Coffee Roasters,Kivu Belt Lot 32 Espresso,Apr 2019,"Evaluated as espresso. Richly savory-leaning, deeply sweet. Tamarind, dark chocolate, sunchoke, wisteria, almond butter in aroma and small cup. Velvety-smooth mouthfeel; cocoa- and nut-toned finish. In three parts milk, sweet and savory present in particularly harmonious balance. ",https://www.coffeereview.com/review/kivu-belt-lot-32-espresso/,https://www.jbccoffeeroasters.com/product-category/coffee/
92,JBC Coffee Roasters,Kivu Belt Lot 32 Rwanda,Apr 2019,"Richly sweet-savory, spice-toned. Baker’s chocolate, spice box, narcissus-like flowers, almond, peach in aroma and cup. Savory-sweet structure with gentle, round acidity; full, syrupy mouthfeel. The crisp finish centers on notes of baker’s chocolate and almond with a hint of sweet flowers.",https://www.coffeereview.com/review/kivu-belt-lot-32-rwanda/,https://www.jbccoffeeroasters.com/product-category/coffee/
95,Small Eyes Café,Gesha Rebecca Natural,Apr 2019,"Richly sweet, cocoa- and fruit-toned. Concord grape, cocoa nib, sandalwood, maple syrup, lilac in aroma and cup. Sweet-toned structure with bright, juicy acidity; plush, syrupy mouthfeel. Resonant, flavor-saturated finish that highlights fruit and cocoa tones.
",https://www.coffeereview.com/review/gesha-village-estate-rebecca-natural-g4/,
92,Mystic Monk Coffee,Easter Sunrise Blend,Apr 2019,"Richly sweet, cocoa-toned, floral. Cocoa powder, gardenia, roasted almond, oak, date, in aroma and cup. Deeply sweet structure with gentle, rounded acidity; plush, satiny mouthfeel. Crisp, cocoa-driven finish with a throughline of spicy florals.",https://www.coffeereview.com/review/easter-sunrise-blend-3/,http://www.mysticmonkcoffee.com
93,Voyage Coffee,Tade GG Ethiopia Red Cherry,Apr 2019,"Rich-toned, crisply sweet. Apricot, honeysuckle-like flowers, cocoa nib, fresh-cut cedar, maple syrup in aroma and cup. Sweet-tart structure with bright, juicy acidity; crisp, velvety mouthfeel. The finish consolidates to cocoa-toned apricot notes with an undercurrent of cedar.
",https://www.coffeereview.com/review/tade-gg-ethiopia-red-cherry/,
90,JBC Coffee Roasters,Bufcafe Rwanda,Apr 2019,"Roundly savory, sweet, quiet. Almond, pine, lightly cooked taro with hints of orange zest and plum blossom in aroma and cup. Gently sweet-savory in structure; very lightly satiny in mouthfeel. The finish is lightly crisp with pungent hints of pine.

",https://www.coffeereview.com/review/bufcafe-rwanda-2/,https://www.jbccoffeeroasters.com/product-category/coffee/
95,PT's Coffee Roasting Co.,Café Granja La Esperanza Sudan Rume Natural,Apr 2019,"Shifting, original, startling in its giddy intricacy. Winey pine (think retsina wine), cocoa powder, green apple, Concord grape, ginger blossom, much more in aroma and cup. Sweetly and delicately pungent in structure. Lightly syrupy and almost effervescently buoyant in mouthfeel. The winey pine character and a floral sweetness carry persuasively into a crisp finish.
",https://www.coffeereview.com/review/cafe-granja-la-esperanza-sudan-rume-natural/,https://www.ptscoffee.com
92,Lexington Coffee Roasters,La Papaya Ecuador,Apr 2019,"Crisply sweet, richly dry. Kumquat, cocoa nib, vanilla, allspice and molasses in aroma and cup. Bittersweet in structure with brisk acidity; full, satiny-smooth mouthfeel. The finish simplifies, though resonates pleasantly with both tart and rich elements.",https://www.coffeereview.com/review/la-papaya-ecuador/,http://www.lexingtoncoffee.com
90,Lexington Coffee Roasters,Aponte Colombia,Apr 2019,"Delicate, sweetly pungent. Apple-brandy reduction, hazelnut, lime zest, freesia and fir in aroma and cup. Low-toned, savory-edged structure with gently tart acidity; smooth, lightly creamy mouthfeel. Quietly rich-toned finish, with a hint of tart apple in the long.",https://www.coffeereview.com/review/aponte-colombia/,http://www.lexingtoncoffee.com
94,Gracenote Coffee Roasters,Sumatra Tano Batak,Apr 2019,"Sweetly and deeply pungent: earth and chocolate. Rich dark chocolate, fresh-turned humus, black currant, magnolia, cedar in aroma and cup. Pungent, sweet-tart in structure, with a profound savory bottom. The mouthfeel is not particularly full, but smooth, satiny. Nothing is lost in a flavor-saturated finish.",https://www.coffeereview.com/review/sumatra-tano-batak-9/,
94,Notch Coffee,Boru Batak Sumatra,Apr 2019,"Deep, complex, sweetly pungent. Black currant, baker’s chocolate, moist, fresh-fallen leaves, maple syrup, a slight hint of juicy, berryish ferment in aroma and cup. Crisply sweet-savory in structure; plush, buoyant mouthfeel. Flavor resonates long into a richly drying finish.",https://www.coffeereview.com/review/boru-batak-sumatra/,
93,Fumi Coffee,Sumatra Gayo King Mandheling,Apr 2019,"Richly sweet, subtly earth-toned, lightly roasty. Distinct dark chocolate, black cherry, fresh-turned loam, cedar, freesia-like flowers in aroma and cup. Sweet-tart in structure, with a savory bottom. Lightly syrupy mouthfeel. The loamy earth notes and dark chocolate dominate in a very sweet, layered finish.",https://www.coffeereview.com/review/sumatra-gayo-king-mandheling/,
93,Giv Coffee,Huta Raja Natural,Apr 2019,"Cocoa- and mango-toned, quietly zesty. Baker’s chocolate, mango, sandalwood, almond nougat, freesia-like flowers in aroma and cup. In structure, bittersweet with an enlivening tart edge; lightly syrupy mouthfeel. Finish sweetens and consolidates around cocoa, almond and sandalwood.",https://www.coffeereview.com/review/huta-raja-natural/,
93,Paradise Roasters,Sumatra Pantan Musara,Apr 2019,"Richly and vivaciously sweet-savory. Pipe tobacco, date, grapefruit zest, spearmint, rose-like flowers in aroma and cup. Sweetly tart and deeply savory, almost meaty in structure. Syrupy but crisply drying mouthfeel. Flavor consolidates around grapefruit, spearmint and rose in a savory-bottomed, lasting finish.",https://www.coffeereview.com/review/sumatra-pantan-musara/,https://paradiseroasters.com/
93,Small Eyes Cafe,Sumatra Aceh Gayo Mountain Kenawat Raisin Honey,Apr 2019,"Deep, rich, pungent. Fresh cantaloupe, tangerine zest, caramelly chocolate, sandalwood, magnolia-like flowers in aroma and cup. Roundly and sweetly brisk in structure; satiny in mouthfeel. Fruit, floral and sandalwood carry into a crisply drying though sweet-toned finish.",https://www.coffeereview.com/review/sumatra-aceh-gayo-mountain-kenawat-raisin-honey/,
92,Barrington Coffee Roasting,Ketiara Sumatra,Apr 2019,"Sweetly pungent, earthy. Moist, fresh-fallen leaves, orange zest, fresh-cut pine, cocoa, lily in aroma and cup. Richly tart in structure, with a savory edge. Light but buoyant mouthfeel. The finish consolidates around cocoa, orange and a deep, lily-like floral note. ",https://www.coffeereview.com/review/ketiara-sumatra/,https://barringtoncoffee.com
95,Peach Coffee Roasters,Sumatra Lintong,Apr 2019,"Simultaneously citrusy and floral, yet deeply resonant and tobacco-toned. Cocoa, pink grapefruit zest, perique (fermented) tobacco, sandalwood, aromatic orchid in aroma and cup. Sweetly and exhilaratingly tart in structure; light, juicy mouthfeel. Grapefruit, sandalwood and flowers carry gracefully into a long, layered finish.",https://www.coffeereview.com/review/sumatra-lintong-5/,
95,Kakalove Cafe,Ethiopia Natural Guji Hambela G1 Bishan Fugu,Apr 2019,"Brightly sweet, deeply pungent. Fine musk, black currant, baker’s chocolate, violet, oak in aroma and cup. Sweet-toned structure with juicy acidity; crisp, lightly syrupy mouthfeel. The flavor-saturated finish consolidates around musk and currant notes with a hint of baker’s chocolate.",https://www.coffeereview.com/review/ethiopia-natural-guji-hambela-g1-bishan-fugu/,http://www.kakalovecafe.com.tw/
94,Flight Coffee Co.,Tanzania Tarime AB,Apr 2019,"Crisply sweet-savory, balanced. Jasmine, toffee, peach, cedar, tamarind in aroma and cup. Sweet-savory structure with juicy, vibrant acidity; syrupy-smooth mouthfeel. All of the flavor and aroma notes are carried over into the finish, gently receding into the pleasing long.",https://www.coffeereview.com/review/tanzania-tarime-ab/,
94,Kakalove Cafe,El Salvador Cerro Las Ranas Honey Espresso,Apr 2019,"Evaluated as espresso. Graceful, complex, balanced. Pomegranate, dark chocolate, jasmine, pink peppercorn, fresh-cut cedar in aroma and small cup. Plush, satiny mouthfeel; crisp, spiced-toned, chocolaty finish. In three parts milk, notes of dark chocolate and deep jasmine resonate, with pleasing undertones of aromatic wood.",https://www.coffeereview.com/review/el-salvador-cerro-las-ranas-honey-espresso/,http://www.kakalovecafe.com.tw/
93,Plat Coffee Roastery,Blossom Single Origin Espresso,Apr 2019,"Evaluated as espresso. Juicy, buoyant, bright. Pineapple, sandalwood, cacao nib, magnolia, rose in aroma and small cup. Lightly syrupy, satiny in mouthfeel. Flavor consolidates and layers in a sweet, cocoa-toned finish with a continuing hint of pineapple. Delicate and crisp in three parts milk: sweet cocoa and flowers. ",https://www.coffeereview.com/review/blossom-single-origin-espresso/,
