,Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster_Location,Origin,Roast_Level,Aroma,Acidity,Body,Flavor,Aftertaste,Blind_Assessment,Notes,Bottom_Line,Price,url,Agtron_External,Agtron_Ground,Currency,Quantity,Unit,Price_USD
1660,92,Small Eyes Cafe,Ethiopia Yirgacheffe Adorsi,2019-11-01,"Sweet, heavy, musky and perfumy. Elderflowers, fresh cilantro, strawberry-flavored yogurt, lime, musk in aroma and cup. Intensely sweet in structure but balanced by a distinctly crisp, bitter edge. Light, satiny mouthfeel. Flavor consolidates in a sweet though drying finish.",https://www.coffeereview.com/review/ethiopia-yirgacheffe-adorsi/,,"Yilan, Taiwan","Yirgacheffe, southern Ethiopia",Medium-Light,9,8,9,9,7,"Sweet, heavy, musky and perfumy. Elderflowers, fresh cilantro, strawberry-flavored yogurt, lime, musk in aroma and cup. Intensely sweet in structure but balanced by a distinctly crisp, bitter edge. Light, satiny mouthfeel. Flavor consolidates in a sweet though drying finish.","This coffee tied for third-highest rating in a cupping of coffees produced using reduced oxygen (“Anaerobic”) processing methods for Coffee Review’s November 2019 tasting report. Anaerobic processing in this case means the coffee, in its whole fruit, was sealed inside limited-oxygen tanks to encourage production of lactic acids that contribute to this sample’s very original cup profile. This coffee won the 2019 Taste of Harvest green coffee competition sponsored by the African Fine Coffee Association. Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.","Drink it for its originality and paradox: Sweet, musky and perfumy yet crisp and bracingly brisk.",1200.0,https://www.coffeereview.com/review/ethiopia-yirgacheffe-adorsi/,56,78,TWD,200.0,grams,36.0
1661,93,Coffeebar,Ethiopia Sidama Naia Bombe Dry Ferment Vertical Reserve,2019-11-01,"Richly sweet-savory, spice- and floral-toned. Black cherry, tangerine zest, gardenia, marjoram, a hint of bay leaf in aroma and cup. In structure, sweet-tart and juicy with a savory depth. Syrupy and plush in mouthfeel; spicy flowers lead in a quietly flavor-saturated finish.",https://www.coffeereview.com/review/ethiopia-sidama-naia-bombe-dry-ferment-vertical-reserve/,,"Truckee, California","Jimma Zone, Oromia State, Ethiopia",Medium-Light,9,9,8,9,8,"Richly sweet-savory, spice- and floral-toned. Black cherry, tangerine zest, gardenia, marjoram, a hint of bay leaf in aroma and cup. In structure, sweet-tart and juicy with a savory depth. Syrupy and plush in mouthfeel; spicy flowers lead in a quietly flavor-saturated finish.","Processed by a variation on the traditional washed process (fruit removed from the beans before drying) that adds no water to the tank during fermentation, hence a “dry” ferment. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous varieties of Arabica long grown in the region. Coffeebar is a radically inclusive Italian café experience based in Truckee, California with locations in Menlo Park, Squaw Valley and Redwood City, as well as a roastery in Reno, Nevada. While it was founded in 2010, Coffeebar only began roasting in-house in 2018. Visit https://www.coffeebar.com/ for more information.","A processing variation (fermentation without added water) perhaps contributes to the deep, savory-sweet floral-toned intrigue of this fine washed-process Ethiopia.",20.0,https://www.coffeereview.com/review/ethiopia-sidama-naia-bombe-dry-ferment-vertical-reserve/,60,81,USD,340.19399999999996,grams,20.0
1662,93,Old Soul Co.,Colombia Monteblanco Gesha Cold Fermentation,2019-11-01,"Richly sweet-savory. Black tea, dried lavender, baking chocolate, fresh peach, fresh sugarcane in aroma and cup. Sweet-tart-savory structure with rich, vibrant acidity; plump, syrupy mouthfeel. The gentle finish centers around savory notes of black tea with sugarcane and a hint of lavender.",https://www.coffeereview.com/review/colombia-monteblanco-gesha-cold-fermentation/,,"Sacramento, California","Palestina region, Huila Department, Colombia",Medium,9,8,9,9,8,"Richly sweet-savory. Black tea, dried lavender, baking chocolate, fresh peach, fresh sugarcane in aroma and cup. Sweet-tart-savory structure with rich, vibrant acidity; plump, syrupy mouthfeel. The gentle finish centers around savory notes of black tea with sugarcane and a hint of lavender.","Produced by Rodrigo Sanchez Valencia at Finca Monteblanco entirely of the celebrated Gesha (also spelled Geisha) variety of Arabica and processed by a cold fermentation method. High-sugar ripe coffee fruit is fermented in refrigerated tanks for three days before drying. Old Soul is a roastery, bakery and crafter of artisanal goods dedicated to quality in every form. Visit www.oldsoulco.com or call 916-443-7685 for more information.","Deeply sweet in structure with savory undertones and intriguing, original aromatics centered on brisk, bittersweet flowers.",40.0,https://www.coffeereview.com/review/colombia-monteblanco-gesha-cold-fermentation/,52,68,USD,226.796,grams,40.0
1663,93,94 Fresh Coffee,Costa Rica Brunca Finca Vista Passion Honey,2019-11-01,"Sweetly tart, very lightly fermenty. Chocolate liqueur, lime zest, hints of peach and strawberry, mint, cedar in aroma and cup. Very sweet but crisply bitter/tart in structure; light, plushly buoyant mouthfeel. Drying but deep in the finish, with pleasing liqueur-like chocolate notes persisting.",https://www.coffeereview.com/review/costa-rica-brunca-finca-vista-passion-honey/,,"Kaohsiung City, Taiwan","Brunca, Costa Rica",Medium,9,8,9,9,8,"Sweetly tart, very lightly fermenty. Chocolate liqueur, lime zest, hints of peach and strawberry, mint, cedar in aroma and cup. Very sweet but crisply bitter/tart in structure; light, plushly buoyant mouthfeel. Drying but deep in the finish, with pleasing liqueur-like chocolate notes persisting.","This Costa Rica was processed by a refined variation on the honey method (coffee fruit is pulped or skinned but dried in the fruit flesh or mucilage). 94 Fresh Coffee is a specialty coffee roaster based in Kaohsiung City that specializes in espresso, including training and machine sales. Visit https://94freshcoffee718.shoplineapp.com for more information.",A sweet but brisk cup saturated by a seductive sweet chocolate and a lively lime-like citrus.,400.0,https://www.coffeereview.com/review/costa-rica-brunca-finca-vista-passion-honey/,50,68,TWD,227.0,grams,12.0
1664,93,Lexington Coffee Roasters,Chania Kenya,2019-10-01,"Roundly bright, flowers and cocoa. Baking chocolate, passionfruit, roasted pecan, molasses, honeysuckle in aroma and cup. Delicately but intensely sweet-tart but poised in structure; light but very silky/supple in mouthfeel. Flavor consolidates in a sweet though drying finish.",https://www.coffeereview.com/review/chania-kenya/,http://www.lexingtoncoffee.com,"Lexington, Virginia","Thika Plateau, Central Highlands, Kenya",Medium-Light,9,9,9,9,7,"Roundly bright, flowers and cocoa. Baking chocolate, passionfruit, roasted pecan, molasses, honeysuckle in aroma and cup. Delicately but intensely sweet-tart but poised in structure; light but very silky/supple in mouthfeel. Flavor consolidates in a sweet though drying finish.","Produced by farmer Boyce Harries entirely from trees of the French Mission Bourbon variety of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","Drink it if you like a nuanced but bright, sweet-tart cup in the traditional style.",23.95,https://www.coffeereview.com/review/chania-kenya/,56,75,USD,340.19399999999996,grams,23.95
1665,93,Temple Coffee Roasters,Kenya Kibirigwi Thunguri,2019-10-01,"Bright, richly sweet-savory. Blackberry, jasmine, oak, cocoa nib, pink peppercorn in aroma and cup. Sweetly savory structure with lively, juicy acidity; satiny-smooth mouthfeel. The flavor-saturated finish leads with blackberry and jasmine in the short; pink peppercorn and cocoa nib resurface in the long.",https://www.coffeereview.com/review/kenya-kibirigwi-thunguri/,https://www.templecoffee.com,"Sacramento, California","Kirinyaga District, south-central Kenya",Medium-Light,9,9,8,9,8,"Bright, richly sweet-savory. Blackberry, jasmine, oak, cocoa nib, pink peppercorn in aroma and cup. Sweetly savory structure with lively, juicy acidity; satiny-smooth mouthfeel. The flavor-saturated finish leads with blackberry and jasmine in the short; pink peppercorn and cocoa nib resurface in the long.","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees.  Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A big, juicy, and crisply sweet Kenya cup, with compelling savory undertones and a cocoa throughline.",22.0,https://www.coffeereview.com/review/kenya-kibirigwi-thunguri/,58,76,USD,340.19399999999996,grams,22.0
1666,98,Dragonfly Coffee Roasters,Elida Estate Geisha Green-Tip Natural,2019-10-01,"Vast yet intimate in its layered intricacy: complete and perfectly balanced. Complex flowers (citrus blossom, ginger blossom, aromatic orchid), bright, fresh fruit (pear, peach, tangerine), sweet cocoa, sandalwood, a hint of candycap mushroom in aroma and cup. In structure, juicy and lyrically bright with a subtly pungent umami base; light-footed, satiny mouthfeel. Pear leads into long, vibrantly flavor-saturated finish.",https://www.coffeereview.com/review/elida-estate-geisha-green-tip-natural/,https://dragonflycoffeeroasters.com/,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,10,10,9,10,9,"Vast yet intimate in its layered intricacy: complete and perfectly balanced. Complex flowers (citrus blossom, ginger blossom, aromatic orchid), bright, fresh fruit (pear, peach, tangerine), sweet cocoa, sandalwood, a hint of candycap mushroom in aroma and cup. In structure, juicy and lyrically bright with a subtly pungent umami base; light-footed, satiny mouthfeel. Pear leads into long, vibrantly flavor-saturated finish.","This exceptional coffee was selected as the No. 1 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. This coffee took first place in the 2019 Best of Panama green coffee competition and subsequently was auctioned for the then highest price ever paid for a green, unroasted coffee: US$1029 per pound. Produced from the celebrated Green Tip Geisha variety of Arabica and processed by slow-dried natural method, in which the coffee in the whole fruit is first sealed in bags, forcing it to ferment with limited exposure to oxygen, then spread to dry in the open on raised tables. The roaster will sell 20 21-gram sets of this coffee starting at 9 am EST on October 22, 2019. Boulder, Colorado-based Dragonfly Coffee was named 2019 Micro-Roaster of the Year by Roast magazine. Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.","A flawlessly structured coffee alive with layered intrigue, memorable both for its complexity as well as its quiet, enveloping completeness.",100.0,https://www.coffeereview.com/review/elida-estate-geisha-green-tip-natural/,54,78,USD,21.0,grams,100.0
1667,95,Green Stone Coffee,Washed Kenya,2019-10-01,"Sweet and savory, with intriguingly deep wood-framed pungency. Scorched sandalwood, black peppercorn, toffee, red currant, dried marjoram, wisteria-like flowers in aroma and cup. Roast-framed, deeply rich, sweet and savory yet crisply juicy in structure. Full, syrupy mouthfeel. The finish consolidates to sweet toffee, rich sandalwood, and marjoram in the long.",https://www.coffeereview.com/review/washed-kenya/,,"Taipei, Taiwan","Muranga County, South-Central Kenya",Medium,9,9,9,9,9,"Sweet and savory, with intriguingly deep wood-framed pungency. Scorched sandalwood, black peppercorn, toffee, red currant, dried marjoram, wisteria-like flowers in aroma and cup. Roast-framed, deeply rich, sweet and savory yet crisply juicy in structure. Full, syrupy mouthfeel. The finish consolidates to sweet toffee, rich sandalwood, and marjoram in the long.","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Green Stone Coffee is a woman-owned artisan roastery in Taipei, Taiwan founded in 2016 and specializing in sourcing distinctive coffees that express their individual terroirs. Visit www.greenstone-coffee.com.tw for more information.","A powerful and engaging cup, paradoxical in its combination of roasty-savory depth and tart, floral-toned intensity.",550.0,https://www.coffeereview.com/review/washed-kenya/,47,67,TWD,225.0,grams,16.5
1668,93,Paradise Roasters,Coffea Diversa Bourbon Rey Jamaica,2019-10-01,"Deeply and richly sweet, cocoa-toned. Baker’s chocolate, fig cookie, agave syrup, oak, freesia-like flowers in aroma and cup. Richly sweet structure with brisk acidity; full, creamy mouthfeel. Resonant finish centers around baking chocolate and freesia.",https://www.coffeereview.com/review/coffea-diversa-bourbon-rey-jamaica/,https://paradiseroasters.com/,"Minneapolis, MInnesota",Jamaica,Medium-Light,9,8,9,9,8,"Deeply and richly sweet, cocoa-toned. Baker’s chocolate, fig cookie, agave syrup, oak, freesia-like flowers in aroma and cup. Richly sweet structure with brisk acidity; full, creamy mouthfeel. Resonant finish centers around baking chocolate and freesia.","This exceptional coffee was selected as the No. 18 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. Produced in Jamaica from Bourbon Rey, a rare tree variety preserved and propagated by Gonzalo Hernandez on his innovative Coffea Diversa Farm in Costa Rica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",A multi-layered Jamaica coffee with distinct chocolate and spicy floral tones and a throughline of dried fruit reminiscent of fig.,39.95,https://www.coffeereview.com/review/coffea-diversa-bourbon-rey-jamaica/,53,71,USD,226.796,grams,39.95
1669,93,Paradise Roasters,Coffea Diversa Bourbon Rey Guatemala,2019-10-01,"Richly sweet-tart; citrusy and bright. Lime zest, magnolia, cedar, almond, maple syrup in aroma and cup. Sweet-tart in structure with high-toned, vibrant acidity; crisp, satiny-smooth mouthfeel. The finish consolidates to notes of lime zest and magnolia with undertones of maple syrup.",https://www.coffeereview.com/review/coffea-diversa-bourbon-rey-guatemala/,https://paradiseroasters.com/,"Minneapolis, MInnesota",Guatemala,Medium-Light,9,9,8,9,8,"Richly sweet-tart; citrusy and bright. Lime zest, magnolia, cedar, almond, maple syrup in aroma and cup. Sweet-tart in structure with high-toned, vibrant acidity; crisp, satiny-smooth mouthfeel. The finish consolidates to notes of lime zest and magnolia with undertones of maple syrup.","Produced in Guatemala from Bourbon Rey, a rare tree variety preserved and propagated by Gonzalo Hernandez on his innovative Coffea Diversa Farm in Costa Rica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An elegant, inviting Guatemala cup with a particularly impressive structure, balanced yet buoyant and lively.",39.95,https://www.coffeereview.com/review/coffea-diversa-bourbon-rey-guatemala/,54,68,USD,226.796,grams,39.95
1670,91,Baba Java Coffee,Colombia Huila,2019-10-01,"Crisp, bright, savory-sweet. Cashew brittle, lemon blossom, tamarind, cedar, herbed goat cheese in aroma and cup. Tart-savory structure with brisk acidity; lightly satiny mouthfeel. The finish resonates with notes of citrus, sweet nuts and herbs.",https://www.coffeereview.com/review/colombia-huila-3/,,"Hoover, Alabama","Huila Department, Colombia",Light,8,8,8,9,8,"Crisp, bright, savory-sweet. Cashew brittle, lemon blossom, tamarind, cedar, herbed goat cheese in aroma and cup. Tart-savory structure with brisk acidity; lightly satiny mouthfeel. The finish resonates with notes of citrus, sweet nuts and herbs.",A wet-processed coffee produced entirely from the leaf-rust-resistant interspecies hybrid variety Castillo. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.,"An intensely bright coffee with attractive, savory-leaning undertones.",18.0,https://www.coffeereview.com/review/colombia-huila-3/,63,79,USD,340.19399999999996,grams,18.0
1671,96,Campos Coffee,Panama Hacienda La Esmeralda Super Mario Geisha,2019-10-01,"Brightly fruit-toned, tropical, and aromatically vibrant. Lychee, passionfruit, dark chocolate, frankincense, star jasmine in aroma and cup. Deeply sweet-tart structure with high-toned, juicy acidity; lush, syrupy mouthfeel. Resounding flavor-saturated finish with layer after layer of fruit far into the long.",https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-super-mario-geisha/,http://bit.ly/2YEHDE5,"Newtown, Sydney, Australia","Boquete growing region, western Panama",Medium-Light,9,9,9,10,9,"Brightly fruit-toned, tropical, and aromatically vibrant. Lychee, passionfruit, dark chocolate, frankincense, star jasmine in aroma and cup. Deeply sweet-tart structure with high-toned, juicy acidity; lush, syrupy mouthfeel. Resounding flavor-saturated finish with layer after layer of fruit far into the long.","This exceptional coffee was selected as the No. 13 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. Coffee from trees of the botanical variety Geisha (also Gesha) grown on Hacienda La Esmeralda in Panama first introduced this extraordinary variety of Arabica to the world. With its bold, boat-shaped beans and distinctive floral and crisply cocoa-toned cup, the Geisha/Gesha continues to be one of the world’s most celebrated and sought-after coffee varieties, and the Esmeralda versions remain among the most authentic. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is sweeter and deeper-toned than typical wet-processed profiles. Campos Coffee is committed to sourcing the finest coffees, with a focus on ethical and sustainable practices. Campos has locations in New South Wales, Victoria and Queensland, as well as Park City and Salt Lake City, Utah. For more information, visit camposcoffee.com.","A levitatingly sweet and juicy coffee, an extravaganza of fruit and flowers with deep chocolate throughout — pure, yet lavish.",18.0,https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-super-mario-geisha/,54,78,AUD,18.0,grams,11.700000000000001
1672,91,Cafe Grumpy,Tablon La Cima,2019-10-01,"Crisply sweet, cocoa-toned. Cocoa powder, lime zest, almond butter, freesia-like flowers, oak in aroma and cup. Sweetly tart structure with pert acidity; satiny-smooth mouthfeel. The quiet finish centers around cocoa and almond.",https://www.coffeereview.com/review/tablon-la-cima/,,"Brooklyn, New York","Santa Ana region, El Salvador",Medium-Light,8,8,8,9,8,"Crisply sweet, cocoa-toned. Cocoa powder, lime zest, almond butter, freesia-like flowers, oak in aroma and cup. Sweetly tart structure with pert acidity; satiny-smooth mouthfeel. The quiet finish centers around cocoa and almond.","Produced by Café Pacas at Finca La Esperanza entirely of the Red Bourbon variety of Arabica and processed by the honey method (sometimes referred to as “semi-washed”), which means that the outer skin of the coffee fruit is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin.An integral part of New York’s coffee renaissance, Brooklyn-based Café Grumpy opened its first café in 2005 and has since expanded to 10 locations in New York, including a roasting facility, and one in Miami. Visit www.cafegrumpy.com or call 718-383-0748 for more information.","A friendly, accessible cocoa- and nut-toned El Salvador cup.",20.0,https://www.coffeereview.com/review/tablon-la-cima/,58,74,USD,340.19399999999996,grams,20.0
1673,92,South Slope Coffee Roasters,Nicaragua Finca Idealista,2019-10-01,"Richly sweet, vibrantly bright. Pink grapefruit zest, cocoa nib, apricot, hazelnut, cedar in aroma and cup. Sweet-tart structure with pert acidity; delicately silky mouthfeel. The gentle finish centers around notes of apricot and cocoa nib supported by rich hazelnut and hints of cedar.",https://www.coffeereview.com/review/nicaragua-finca-idealista/,,"Asheville, North Carolina","Matagalpa growing region, Nicaragua",Medium-Light,9,8,8,9,8,"Richly sweet, vibrantly bright. Pink grapefruit zest, cocoa nib, apricot, hazelnut, cedar in aroma and cup. Sweet-tart structure with pert acidity; delicately silky mouthfeel. The gentle finish centers around notes of apricot and cocoa nib supported by rich hazelnut and hints of cedar.","This coffee tied for the third-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Benjamin Weiner at Finca Idealista entirely of the Caturra variety of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). South Slope Coffee, based in Asheville, North Carolina, was founded in 2018. Visit southslopecoffee.com for more information.","A high-toned Nicaragua cup showing a range of stone fruit, cocoa, and sweet nut in harmonious balance.",18.0,https://www.coffeereview.com/review/nicaragua-finca-idealista/,54,68,USD,340.19399999999996,grams,18.0
1674,92,Souvenir Coffee,Ethiopia Guji Gerbicho Natural,2019-10-01,"Crisply sweet, cleanly fruit-toned. Dried strawberry, cocoa nib, honeysuckle, agave syrup, cedar in aroma and cup. Sweetly tart structure with crisp, apple-like acidity; satiny-smooth mouthfeel. The quiet finish evokes dried strawberry and wood-framed honeysuckle.",https://www.coffeereview.com/review/ethiopia-guji-gerbicho-natural/,,"Berkeley, California","Guji Zone, southern Ethiopia",Medium-Light,9,8,8,9,8,"Crisply sweet, cleanly fruit-toned. Dried strawberry, cocoa nib, honeysuckle, agave syrup, cedar in aroma and cup. Sweetly tart structure with crisp, apple-like acidity; satiny-smooth mouthfeel. The quiet finish evokes dried strawberry and wood-framed honeysuckle.","This coffee tied for the third-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Souvenir Coffee, based in Berkeley, California goes by the motto, “People first, then coffee.” Visit www.souvenir-coffee.com for more information.",A fruit-forward natural processed Ethiopia cup with ballast from rich cocoa and floral suggestions throughout the profile.,16.0,https://www.coffeereview.com/review/ethiopia-guji-gerbicho-natural/,54,76,USD,340.19399999999996,grams,16.0
1675,91,Foggy Hills Coffee Company,Guatemala San Cristobal,2019-10-01,"Sweetly herbaceous and spice-toned. Lemon verbena, green grape, nutmeg, fresh-cut fir, maple syrup in aroma and cup. Sweetly tart in structure with bright, citrusy acidity; full, velvety mouthfeel. The finish is resonant and long, leading with notes of lemon verbena and green grape in the short, modulating to fresh-cut fir in the long.",https://www.coffeereview.com/review/guatemala-san-cristobal/,,"Berkeley, California","San Cristobal, Cobán, Alta Verapaz, Guatemala",Medium-Light,8,8,8,9,8,"Sweetly herbaceous and spice-toned. Lemon verbena, green grape, nutmeg, fresh-cut fir, maple syrup in aroma and cup. Sweetly tart in structure with bright, citrusy acidity; full, velvety mouthfeel. The finish is resonant and long, leading with notes of lemon verbena and green grape in the short, modulating to fresh-cut fir in the long.","This coffee tied for the fourth-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Luis Wicho Valdés of Finca San Lorenzo of the Bourbon, Caturra, Catuai, Sarchimor and Obata varieties of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). Foggy Hills Coffee was founded in 2018 in Kensington, California. Roasting is currently performed at Bay Area Co-Roasting in Berkeley, California. Visit  foggyhillscoffee.com for more information.","A crisp, sweetly herbaceous and citrusy Guatemala cup with warming spice tones throughout.",13.5,https://www.coffeereview.com/review/guatemala-san-cristobal/,52,70,USD,226.796,grams,13.5
1676,91,SkyTop Coffee,Peru Paltachayoc,2019-10-01,"Rich-toned, chocolaty. Chocolate fudge, gently scorched cedar, date, gardenia, molasses in aroma and cup. Sweet-toned structure with gentle, rounded acidity; full, creamy mouthfeel. The finish consolidates to chocolate fudge and scorched cedar with undertones of gardenia.",https://www.coffeereview.com/review/peru-paltachayoc/,http://bit.ly/37apemI,"Manlius, New York","Cusco Department, La Convención Province, Santa Teresa District, Peru",Medium,8,8,8,9,8,"Rich-toned, chocolaty. Chocolate fudge, gently scorched cedar, date, gardenia, molasses in aroma and cup. Sweet-toned structure with gentle, rounded acidity; full, creamy mouthfeel. The finish consolidates to chocolate fudge and scorched cedar with undertones of gardenia.","This coffee tied for the fourth-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Certified organic. Produced by Braulio Barazorda Borda and Valentin Champi Paullo of the Huadquiña Cooperative entirely of the Typica variety of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York For more information, visit skytopcoffee.com.","A gently roasty cup redolent of chocolate and deep, spice-toned florals.",15.0,https://www.coffeereview.com/review/peru-paltachayoc/,47,64,USD,340.19399999999996,grams,15.0
1677,93,Coffeebar,Ethiopia Sidama Naia Bomb Natural Vertical Reserve,2019-10-01,"Sweetly fruit-toned, accessibly fermenty. Raspberry coulis, dark chocolate, hop flowers, wine barrel, pink peppercorn in aroma and cup. Richly bittersweet in structure with a tangy acidity; crisp, lightly syrupy mouthfeel. The resonant finish is all fruit and chocolate enhanced by a quiet sweet ferment.",https://www.coffeereview.com/review/ethiopia-sidama-naia-bomb-natural-vertical-reserve/,,"Truckee, California","Jimma Zone, Oromia State, Ethiopia",Medium-Light,9,9,8,9,8,"Sweetly fruit-toned, accessibly fermenty. Raspberry coulis, dark chocolate, hop flowers, wine barrel, pink peppercorn in aroma and cup. Richly bittersweet in structure with a tangy acidity; crisp, lightly syrupy mouthfeel. The resonant finish is all fruit and chocolate enhanced by a quiet sweet ferment.","This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Coffeebar is a radically inclusive Italian café experience based in Truckee, California with locations in Menlo Park, Squaw Valley and Redwood City, as well as a roastery in Reno, Nevada. While it was founded in 2010, Coffeebar only began roasting in-house in 2018. Visit www.coffeebar.com for more information.","A natural-processed Ethiopia ideal for those who enjoy a restrained hint of fruit ferment, in this case suggesting a just-emptied wine barrel in a cool cellar.",20.0,https://www.coffeereview.com/review/ethiopia-sidama-naia-bomb-natural-vertical-reserve/,59,77,USD,340.19399999999996,grams,20.0
1678,93,Looking Homeward Coffee,Hernan Zuniga Ecuador,2019-10-01,"Rich-toned, deeply sweet. Honey, lilac, date, cocoa nib, baking spices in aroma and cup. Crisply sweet structure with vibrant, juicy acidity; velvety-smooth mouthfeel. The flavor-saturated finish consolidates around honey and baking spices.",https://www.coffeereview.com/review/hernan-zuniga-ecuador/,http://bit.ly/2qMhw2i,"Seattle, Washington","Pichincha Province, north-central Ecuador",Medium-Light,9,9,8,9,8,"Rich-toned, deeply sweet. Honey, lilac, date, cocoa nib, baking spices in aroma and cup. Crisply sweet structure with vibrant, juicy acidity; velvety-smooth mouthfeel. The flavor-saturated finish consolidates around honey and baking spices.","This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Hernan Zuniga at Vista Hermosa farm entirely of the Yellow and Red Caturra varieties of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). Founded in 2019 by Jake Deome, Looking Homeward Coffee is designed around the idea that coffee can be a part of finding one’s spiritual, emotional and physical home. Visit lookinghomewardcoffee.com for more information.",A very sweet Ecuador cup with deep spice tones and a cocoa throughline; especially lively acidity.,15.0,https://www.coffeereview.com/review/hernan-zuniga-ecuador/,53,71,USD,250.0,grams,15.0
1679,93,Pedestrian Coffee,Ethiopia Guji Uraga,2019-10-01,"Crisp, delicate, richly sweet. Red plum, cocoa nib, jasmine, sandalwood, brown sugar in aroma and cup. Sweet-toned structure with vivacious acidity; plush, syrupy mouthfeel. Cocoa-toned plum and a hint of jasmine animate the quiet finish.",https://www.coffeereview.com/review/ethiopia-guji-uraga/,,"Lake Forest, Illinois","Guji Zone, southern Ethiopia",Medium-Light,9,8,9,9,8,"Crisp, delicate, richly sweet. Red plum, cocoa nib, jasmine, sandalwood, brown sugar in aroma and cup. Sweet-toned structure with vivacious acidity; plush, syrupy mouthfeel. Cocoa-toned plum and a hint of jasmine animate the quiet finish.","This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Based on the notion that fantastic coffee isn’t only for hipsters, Tim Taylor founded Pedestrian Coffee in 2018. Visit www.drinkpedestrian.com for more information.",A washed-process Ethiopia cup with leading notes of stone fruit and spicy florals and an especially inviting texture.,15.0,https://www.coffeereview.com/review/ethiopia-guji-uraga/,58,76,USD,283.495,grams,15.0
